"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Costa Rica","CRI","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","390327448.858293","358525492.953031","344190749.011293","376927158.99009","406024525.946978","462022656.603774","479864135.849057","518928301.886792","573252815.09434","620452845.283019","725509403.773585","777490989.767273","867053519.216277","1042155638.80363","1229545977.30139","1404434037.33956","1600676767.79463","2003663908.98483","2381761866.97783","2699941726.95449","3166814515.75263","1578055740.62757","1507665739.02536","2884519056.21718","3320001396.72645","3567231544.55446","3881301186.37993","4225192942.48845","4356460419.58042","4977089545.06226","5397965639.06489","5228356611.94152","6215375041.91253","6995663693.97004","7513031088.06641","8161170739.85415","8490777526.35887","8984205073.08685","9337013491.97092","9642045295.43545","9882378727.40841","10389411317.5419","11098357790.0061","11759067112.5233","12561980430.7179","13902026364.4844","15544746370.93","18463493277.4235","21557334154.0052","20260909591.8631","24373179813.5212","28182537277.3077","30786853327.3414","33032875808.6772","33496920585.4838","35580170582.1809","36469843524.4449","36500611805.7496",
"Costa Rica","CRI","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","10.3513119838272","11.6204867598605","11.4730105475415","12.1290979226722","12.6655603718685","12.5951374522012","12.5198214961208","12.635145069269","12.4056412976309","12.4785597142758","12.564947890718","13.8713751101881","14.3869130212517","13.9445405224697","14.2936046845313","15.2214275568679","15.9917970941593","15.9817254380196","16.7868340424197","18.0520694061125","18.2205259065482","15.737434519406","14.5550332258366","12.5118847504558","13.055963108203","13.4791584897615","13.0036836953063","12.1835783460447","12.4585408589489","13.5932877639313","14.6734105825818","13.0611964945677","12.0163762438985","12.6954206761422","13.2501058361957","12.9092401762316","13.0611105602137","12.5768912154691","12.7596048323647","13.4193331138239","13.8258971231879","14.4051801001248","14.8029549288567","14.604664235567","14.0602637131302","13.574499822981","13.2028100733308","12.8168250002557","13.5603100437935","15.773938832818","16.7591633148984","17.1643515622836","17.0792341033946","17.5708208341794","17.5003718731625","17.4798358344858","17.2569384145716","17.2975348398115",
"Costa Rica","CRI","General government final consumption expenditure (constant LCU)","NE.CON.GOVT.KN","533903819200","597435110100","644829302400","709889151800","772402030400","843917509900","912035594800","964016129500","1007842655400","1076470406900","1179921701800","1255004540100","1343337290500","1424705399300","1544973835100","1632457178400","1759860184000","1913932939900","1984089473600","2137142896200","2168229284500","2046601882700","1994451531700","1935846201800","2011098910400","2032332745300","2081085629700","2126950710200","2190822085300","2267500857600","2312857669700","2340613200000","2418570600000","2539759800000","2601939100000","2599048600000","2593890700000","2723765100000","2799063500000","2862794900000","2912045400000","3037830000000","3103084300000","3162004500000","3193360800000","3219668400000","3320442600000","3396308348900","3572206347300","3787308689000","3943275650000","3981757147800","3991657131100","4121028615400","4240156187700","4340194426300","4443768569200","4571780539400",
"Costa Rica","CRI","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","11.8993887316998","7.93294392960387","10.0894685086196","8.80600561953821","9.25884146924946","8.07165203955439","5.69939758890649","4.54624404705044","6.80937159508919","9.61023119975188","6.36337463625418","7.03844070500028","6.05716147206141","8.44163543277729","5.66244821190371","7.80437044755256","8.75482934955703","3.66556906135204","7.71403833529212","1.45457696606411","-5.60952675390359","-2.54814340985557","-2.93841835554896","3.88732888645949","1.05583245011938","2.39886330192466","2.20390164851658","3.00295511286173","3.4999999687104","2.00029966683262","1.20005353825341","3.33064002202499","5.01077785366282","2.44823545911703","-0.111090224978753","-0.198453387905076","5.00693417806693","2.76449683564857","2.27688296460585","1.72036424963591","4.3194587556911","2.14805634284998","1.89876246674963","0.991658930276657","0.823821724122126","3.12995586750486","2.28480832344459","5.17909389637632","6.02155421011955","4.11814757674746","0.975876434101181","0.248633528678923","3.24104701508641","2.89072422003645","2.35930551073082","2.38639408115861","2.88070740423471",
"Costa Rica","CRI","General government final consumption expenditure (constant 2010 US$)","NE.CON.GOVT.KD","845671536.845228","946301280.407782","1021370830.38765","1124421718.67584","1223438358.40975","1336714576.48889","1444609525.86508","1526943566.35135","1596362147.33842","1705064377.95403","1868925006.78003","1987851706.63208","2127765470.30671","2256647660.58996","2447145629.09926","2585713983.01687","2787512680.96568","3031554659.28148","3142678388.95008","3385105804.62863","3434344773.93966","3241694285.02422","3159091265.73271","3066263948.11188","3185459712.30193","3219092829.62989","3296314466.17477","3368961995.03509","3470130411.51536","3591584974.83261","3663427437.11819","3707390527.69868","3830870360.38697","4022826764.00778","4121315035.30306","4116736657.15826","4108566853.791","4314280091.82219","4433548228.44163","4534494932.78261","4612504762.50775","4811740003.32856","4915098889.67151","5008424942.59222","5058091435.80164","5099761091.87573","5259381363.39963","5379548146.55228","5658159996.26299","5998869167.73326","6245911452.99652","6306863830.96114","6322544809.05304","6527461458.86435","6716152368.20929","6874606921.14153","7038662133.81057","7241425395.05831",
"Costa Rica","CRI","General government final consumption expenditure (current LCU)","NE.CON.GOVT.CN","296099300","340399000","365599000","412898800","456998800","494800000","536900000","585500000","636000000","705700000","819800000","990000000","1182000000","1417100000","1888999900","2557900000","3306400000","4208100100","5068599800","6243200000","7544300000","8986500100","14191899600","20445570100","26709779500","32650530200","39747913600","44670836100","57256005600","75705623400","99443535200","114638200000","137845800000","172141500000","217118500000","266984400000","315195200000","367196400000","446874600000","544208400000","636999300000","753884700000","879111300000","1001202500000","1140904000000","1294040100000","1525669400000","1770817498100","2184513339300","2763757325400","3284282622600","3668147793900","3991657131100","4368271840300","4764805851700","5118333976500","5357269529800","5650891730700",
"Costa Rica","CRI","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","52534339.9038376","56978172.8097486","54976466.5193005","62089111.4419332","68720590.6678095","74686792.4528302","81041509.4339623","88377358.490566","96000000","106520754.716981","123743396.226415","149415919.587069","178146194.423512","213200337.004273","238209319.041614","298471411.901984","385810968.494749","491026849.474912","591435215.869312","728494749.124854","880315052.508752","412919920.232685","379394589.739271","497529337.473415","599779027.54605","646545152.475248","712328200.716846","711659010.673889","755455938.778203","933369786.709407","1086339689.75311","936357102.017479","1024827833.34312","1210800039.67034","1382333110.71029","1486301842.67661","1517477251.9378","1578660361.135","1737527120.02799","1904957994.9594","2066904506.95999","2292348648.4021","2443197432.04936","2511398716.6614","2605334237.01813","2708405445.35878","2983892096.60518","3427715555.26391","4151208611.54369","4820888149.41181","6245911452.99652","7254118037.02932","7937254375.06152","8740620305.91068","8851297806.7578","9574750155.17267","9834554889.54902","9869518881.33995",
"Costa Rica","CRI","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","",
"Costa Rica","CRI","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Costa Rica","CRI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Costa Rica","CRI","Military expenditure (current LCU)","MS.MIL.XPND.CN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Costa Rica","CRI","Military expenditure (current USD)","MS.MIL.XPND.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Costa Rica","CRI","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.681563950719518","0.665140722991337","0.655878557526288","0.628513291092003","0.605291152610545","1.16867854919379","1.17162836816035","1.04011465575582","0.983306771280291","0.960331451540989","0.952835862266957","1.27665751242992","1.47300365350404","0.939842349738558","","","0.509746090374923","0.492366109652887","0.484919018523907","0.470370046835418","0.472306683187762","0.45324311637017","0.449134796810043","0.440036100920933","0.423467899620823","0.422008701130424","0.435012852854239","",
"Costa Rica","CRI","Armed forces personnel, total","MS.MIL.TOTL.P1","","","","","","","","","","","","","","","","","","","","","","","","","","13200","","","","8000","8000","8000","8000","8000","8000","16200","16200","15400","15400","15400","15400","21900","25900","17000","","","10000","10000","10000","9800","9800","9800","9800","9800","9800","9800","9800","",
"Costa Rica","CRI","Arms imports (SIPRI trend indicator values)","MS.MIL.MPRT.KD","","","","1000000","","","0","","","","","","","2000000","","3000000","","","6000000","2000000","1000000","","","","0","2000000","1000000","","","2000000","","","","3000000","","","","","","","","","","","","","","","","","","","1000000","","1000000","","","",
"Costa Rica","CRI","Logistics performance index: Ability to track and trace consignments (1=low to 5=high)","LP.LPI.TRAC.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.57","","","3.13","","2.81","","2.82807","","2.773504","",
"Costa Rica","CRI","Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)","LP.LPI.TIME.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.89","","","3.71","","3.19","","3.038596","","2.975127","",
"Costa Rica","CRI","Logistics performance index: Overall (1=low to 5=high)","LP.LPI.OVRL.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.55","","","2.91","","2.75","","2.700719","","2.64897","",
"Costa Rica","CRI","Logistics performance index: Competence and quality of logistics services (1=low to 5=high)","LP.LPI.LOGS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.43","","","2.8","","2.53","","2.861821","","2.551282","",
"Costa Rica","CRI","Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)","LP.LPI.ITRN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.53","","","2.64","","2.85","","2.632331","","2.893244","",
"Costa Rica","CRI","Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)","LP.LPI.INFR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.43","","","2.56","","2.6","","2.432331","","2.317628","",
"Costa Rica","CRI","Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)","DT.NTR.DPNG.CD","","","","","","","","","","","2800000","-4400000","5500000","9700000","16600000","32600000","21500000","46900000","71200000","-51100000","-27500000","-59700000","-21300000","-61100000","-52700000","-34940000","-16700000","-37996000","-10784000","0","-3000000","-25984000","4492000","-80000000","-74000000","-34468000","-39527000","-37524000","34407000","-32810000","-28523000","-27472000","-26420000","-25369000","324315000","634396000","19863000","111057000","34957000","370190000","152628000","318031000","762703000","352180000","703193000","1587021000","908493000","-397672000",
"Costa Rica","CRI","Net transfers on external debt, long-term (NTR, current US$)","DT.NTR.DLXF.CD","","","","","","","","","","","7481000","21575000","39129000","46593000","58137000","132841000","122332000","198976000","124020000","96622000","195576000","58199000","2839000","-251719000","-146943000","-178766000","-226864000","-113509000","-156914000","-155310000","-244568000","-69174000","-278879000","-325308000","-274483000","-377408000","-173962000","-272472000","64895000","-36984000","155321000","-209051000","-460977000","188869000","-17252000","239289000","-209580000","-152482000","-666259000","137844000","525795000","250407000","1602779000","2621732000","1582163000","2094737000","1215590000","-922739000",
"Costa Rica","CRI","Net transfers on external debt, total (NTR, current US$)","DT.NTR.DECT.CD","","","","","","","","","","","46230554.3","33342398","49129030.7","56592884.9","99012309.9","174646850.1","149362515","273782905","165846344.1","188473895.4","417865858.3","64638600.6","508542.2","-231309025.1","-400203156.9","-88036097","-279894206.4","-252693571","-251662378.2","-221797376","-325404270.2","-60904448.2","-261430564","-326724274.1","-299272207.4","-405690865.4","-270671626.9","-134663516.1","184372811.1","16106924.8","276571588.8","-46644659.9","-161766925.1","253997796.3","-23632337.1","569136223","-70295075.1","586853507.3","-21518123.4","-1669747631.1","645580204","551894745.5","1616066362.5","2060338444.6","1459440028.9","2299930979","1112523767.6","-991549289.9",
"Costa Rica","CRI","PPG, bilateral concessional (NTR, current US$)","DT.NTR.BLTC.CD","","","","","","","","","","","2893000","4270000","8334000","3745000","4659000","7287000","831000","-1220000","10816000","16429000","13372000","6220000","35878000","155548000","62325000","27223000","16926000","27711000","24189000","-10189000","63708000","42635000","19032000","-32408000","-40596000","-62459000","-76889000","-93598000","-74290000","-60406000","-64833000","-58169000","-71070000","-51707000","-34100000","-25377000","-7537000","-17531000","-12639000","23375000","13644000","-33574000","-36539000","-13680000","-8379000","46174000","105696000","8287000",
"Costa Rica","CRI","PPG, bilateral (NTR, current US$)","DT.NTR.BLAT.CD","","","","","","","","","","","1559000","2986000","7588000","3694000","6743000","27676000","17874000","20971000","38875000","41272000","80311000","78038000","59274000","141693000","43299000","-19954000","-109970000","33931000","3377000","-18593000","36852000","83085000","-143650000","-164628000","-87418000","-196177000","-186648000","-181489000","-64958000","-123802000","-82262000","-197883000","-88553000","-63454000","-44945000","-30846000","-6233000","-17531000","10327000","65343000","-491000","-7842000","-56822000","-38216000","-23349000","30280000","96637000","4326000",
"Costa Rica","CRI","Net official flows from UN agencies, WHO (current US$)","DT.NFL.WHOL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Net official flows from UN agencies, WFP (current US$)","DT.NFL.WFPG.CD","","","","","","","","","","80000","50000","120000","180000","60000","240000","630000","320000","340000","330000","370000","370000","270000","500000","380000","500000","800000","1310000","1370000","1270000","400000","2440000","460000","1480000","1010000","1080000","1520000","450000","260000","40000","","","","","","","","","","","","","","","","","","","",
